datetime,open,high,low,close,volume,amount
2022-01-01 00:00:00,47998.1,48056.5,47906.2,47939.8,91694.0,91.694
2022-01-01 00:05:00,47939.9,47981.5,47939.8,47974.0,28014.0,28.014
2022-01-01 00:10:00,47969.2,48009.1,47954.8,48001.9,27002.0,27.002
2022-01-01 00:15:00,48001.9,48042.9,48001.8,48019.4,47838.0,47.838
2022-01-01 00:20:00,48019.3,48066.5,48004.9,48066.4,35880.0,35.88
2022-01-01 00:25:00,48066.5,48090.9,48066.4,48082.0,46024.0,46.024
2022-01-01 00:30:00,48082.1,48085.0,47878.8,47950.5,159744.0,159.744
2022-01-01 00:35:00,47950.5,47950.5,47873.3,47883.9,47332.0,47.332
2022-01-01 00:40:00,47883.8,47897.7,47873.8,47876.9,24718.0,24.718
2022-01-01 00:45:00,47876.9,47897.7,47853.6,47853.6,56204.0,56.204
2022-01-01 00:50:00,47853.6,47853.7,47472.9,47584.8,912274.0,912.274
2022-01-01 00:55:00,47590.6,47590.6,47417.4,47468.3,247616.0,247.616
2022-01-01 01:00:00,47468.3,47536.6,47437.9,47485.2,144448.0,144.448
2022-01-01 01:05:00,47485.1,47505.1,47252.0,47300.3,260364.0,260.364
2022-01-01 01:10:00,47300.3,47348.4,47216.5,47257.1,208080.0,208.08
2022-01-01 01:15:00,47257.1,47309.2,47160.1,47180.1,162464.0,162.464
2022-01-01 01:20:00,47180.2,47216.4,47100.4,47185.7,325970.0,325.97
2022-01-01 01:25:00,47185.8,47222.0,46928.4,46943.6,458816.0,458.816
2022-01-01 01:30:00,46943.6,47024.7,46882.5,46905.0,239918.0,239.918
2022-01-01 01:35:00,46905.0,47022.6,46904.9,47022.6,102506.0,102.506
2022-01-01 01:40:00,47023.8,47032.6,46933.0,47012.9,93334.0,93.334
2022-01-01 01:45:00,47013.0,47027.9,46895.4,46960.4,103140.0,103.14
2022-01-01 01:50:00,46958.6,46996.0,46936.9,46936.9,69802.0,69.802
2022-01-01 01:55:00,46936.9,47012.6,46926.5,47003.6,48680.0,48.68
2022-01-01 02:00:00,47003.6,47017.4,46958.4,46988.3,65454.0,65.454
2022-01-01 02:05:00,46999.2,47013.4,46944.9,46972.8,148092.0,148.092
2022-01-01 02:10:00,46972.7,46999.0,46930.8,46930.8,67520.0,67.52
2022-01-01 02:15:00,46926.4,46982.7,46895.5,46982.6,51660.0,51.66
2022-01-01 02:20:00,46982.6,47001.8,46946.3,46999.9,49376.0,49.376
2022-01-01 02:25:00,46997.7,47019.9,46939.5,46939.5,39210.0,39.21
2022-01-01 02:30:00,46934.4,46964.0,46900.1,46948.3,60908.0,60.908
2022-01-01 02:35:00,46948.3,46965.0,46889.8,46889.9,38100.0,38.1
2022-01-01 02:40:00,46889.9,46920.4,46314.8,46684.3,1669698.0,1669.698
2022-01-01 02:45:00,46695.4,46754.2,46640.4,46706.4,105420.0,105.42
2022-01-01 02:50:00,46693.8,46722.4,46645.3,46667.9,56344.0,56.344
