datetime,open,high,low,close,volume,amount
2022-04-26 13:10:00,40599.6,40620.0,40562.3,40581.1,13510.0,135.1
2022-04-26 13:15:00,40581.1,40599.7,40550.0,40599.7,11999.0,119.99
2022-04-26 13:20:00,40600.0,40637.3,40580.9,40625.6,19461.0,194.61
2022-04-26 13:25:00,40625.6,40648.0,40619.3,40623.0,13091.0,130.91
2022-04-26 13:30:00,40621.1,40629.8,40592.6,40592.7,5944.0,59.44
2022-04-26 13:35:00,40592.6,40608.8,40525.4,40547.5,19599.0,195.99
2022-04-26 13:40:00,40547.6,40639.9,40538.4,40639.9,12276.0,122.76
2022-04-26 13:45:00,40640.0,40650.0,40629.3,40645.3,13719.0,137.19
2022-04-26 13:50:00,40645.3,40713.5,40592.4,40606.5,22605.0,226.05
2022-04-26 13:55:00,40606.6,40606.6,40589.2,40590.0,3601.0,36.01
2022-04-26 14:00:00,40590.0,40614.9,40553.9,40583.0,20414.0,204.14
2022-04-26 14:05:00,40582.9,40592.8,40525.8,40584.9,17678.0,176.78
2022-04-26 14:10:00,40584.8,40600.0,40559.8,40560.0,10458.0,104.58
2022-04-26 14:15:00,40560.0,40560.0,40517.0,40518.9,23203.0,232.03
2022-04-26 14:20:00,40518.8,40524.9,40494.0,40519.0,12298.0,122.98
2022-04-26 14:25:00,40518.9,40524.9,40474.9,40496.5,23567.0,235.67
2022-04-26 14:30:00,40496.5,40542.8,40496.5,40506.2,12719.0,127.19
2022-04-26 14:35:00,40506.2,40509.9,40451.1,40490.2,36144.0,361.44
2022-04-26 14:40:00,40490.3,40510.0,40490.3,40502.6,5596.0,55.96
2022-04-26 14:45:00,40502.7,40554.6,40495.0,40549.8,15974.0,159.74
2022-04-26 14:50:00,40549.9,40580.0,40518.1,40528.6,18879.0,188.79
2022-04-26 14:55:00,40528.6,40539.2,40503.3,40524.2,6686.0,66.86
2022-04-26 15:00:00,40524.2,40540.1,40468.0,40500.0,12795.0,127.95
2022-04-26 15:05:00,40499.9,40547.9,40390.0,40545.9,65004.0,650.04
2022-04-26 15:10:00,40546.0,40659.5,40513.2,40610.6,64219.0,642.19
2022-04-26 15:15:00,40610.6,40635.0,40573.0,40601.0,32266.0,322.66
2022-04-26 15:20:00,40600.9,40601.0,40570.1,40585.0,12518.0,125.18
2022-04-26 15:25:00,40585.0,40602.9,40560.0,40580.6,19434.0,194.34
2022-04-26 15:30:00,40580.5,40631.0,40569.6,40628.0,13691.0,136.91
