datetime,open,high,low,close,volume,amount
2022-04-25 14:50:00,38911.44,38911.93,38701.68,38761.67,4915695.503377131,126.7237718305378
2022-04-25 14:55:00,38761.67,38761.67,38580.0,38636.13,5347027.71022349,138.32668372830472
2022-04-25 15:00:00,38632.26,38679.55,38167.27,38271.79,20746581.436218,540.2291592543135
2022-04-25 15:05:00,38271.79,38523.68,38223.42,38452.61,5872246.25970663,153.0043136285307
2022-04-25 15:10:00,38452.61,38546.92,38427.13,38467.33,3046276.01615443,79.15650413590619
2022-04-25 15:15:00,38464.57,38532.27,38429.95,38491.26,2346053.52213603,60.95492343921617
2022-04-25 15:20:00,38491.26,38516.36,38427.56,38502.5,2162904.16022931,56.206460080327936
2022-04-25 15:25:00,38502.5,38569.41,38473.68,38490.0,2075207.43005324,53.87444022393285
2022-04-25 15:30:00,38490.0,38497.22,38387.76,38420.74,1345415.97798843,34.99476565153033
2022-04-25 15:35:00,38420.75,38497.22,38416.06,38474.67,986169.4178963172,25.65258493354192
2022-04-25 15:40:00,38474.68,38518.31,38401.91,38491.38,2075248.99077099,53.958609630111496
2022-04-25 15:45:00,38491.38,38558.29,38472.51,38515.62,1586321.570116256,41.189908854996126
2022-04-25 15:50:00,38515.61,38527.0,38435.7,38463.22,1226716.8247778255,31.884292019870603
2022-04-25 15:55:00,38463.21,38494.17,38433.97,38450.13,632733.1432337,16.450149228251433
2022-04-25 16:00:00,38450.12,38467.06,38387.75,38462.6,2386412.28227736,62.10623261010626
2022-04-25 16:05:00,38462.6,38523.59,38458.05,38515.86,848786.4180771066,22.04832580450354
2022-04-25 16:10:00,38512.81,38558.1,38500.0,38509.03,1006827.4651082,26.13631827859384
2022-04-25 16:15:00,38509.04,38566.4,38491.52,38542.5,1536784.24248356,39.893574695259545
2022-04-25 16:20:00,38541.78,38557.65,38490.93,38501.08,1329095.29231666,34.50949879604516
2022-04-25 16:25:00,38504.01,38516.71,38474.6,38480.2,1473290.1764584307,38.27307063046401
2022-04-25 16:30:00,38480.21,38529.53,38473.39,38506.98,1710893.4537637287,44.42550123470091
2022-04-25 16:35:00,38506.98,38565.82,38492.75,38533.29,877674.1858640664,22.770856451948323
2022-04-25 16:40:00,38533.29,38578.61,38521.71,38534.99,2368297.94489976,61.44755417646933
2022-04-25 16:45:00,38530.49,38545.36,38462.8,38463.45,921784.31438432,23.941275796454438
2022-04-25 16:50:00,38463.45,38487.69,38419.13,38438.62,782880.76475983,20.36046056559205
2022-04-25 16:55:00,38438.62,38438.62,38391.5,38420.41,1089405.00638295,28.359952415695403
2022-04-25 17:00:00,38420.41,38454.19,38387.75,38408.91,604953.8609096163,15.748965017568823
2022-04-25 17:05:00,38408.91,38483.55,38400.92,38470.54,784365.9858110461,20.39777824569647
2022-04-25 17:10:00,38470.53,38476.45,38381.7,38383.39,654673.5936073,17.0459267455294
2022-04-25 17:15:00,38383.39,38413.54,38266.36,38323.99,2949900.30220742,76.96313428762237
2022-04-25 17:20:00,38329.13,38349.44,38210.53,38299.44,2183331.14148984,57.030780641322615
2022-04-25 17:25:00,38299.43,38389.22,38284.41,38358.21,2844492.89090355,74.19174763780909
2022-04-25 17:30:00,38353.38,38526.48,38353.38,38513.61,3841595.71156678,99.91876084316719
2022-04-25 17:35:00,38518.9,38550.91,38486.43,38531.85,6547917.295097478,169.9038174657071
2022-04-25 17:40:00,38531.85,38640.65,38519.44,38594.83,2515923.3777955403,65.20478299814921
2022-04-25 17:45:00,38590.97,38613.84,38540.12,38577.8,1696003.67036859,43.95679872918713
2022-04-25 17:50:00,38580.37,38605.88,38541.49,38579.48,910525.02862065,23.600878765180184
2022-04-25 17:55:00,38579.47,38600.26,38549.12,38592.47,568581.01727753,14.74025257670545
2022-04-25 18:00:00,38591.15,38655.46,38564.94,38568.56,901182.88183672,23.34370602739353
2022-04-25 18:05:00,38568.57,38573.55,38460.53,38521.96,3051246.96609158,79.25228100915429
2022-04-25 18:10:00,38519.68,38530.5,38484.98,38494.79,552849.21003457,14.355594398062545
2022-04-25 18:15:00,38496.8,38538.01,38496.8,38515.56,290916.28728661,7.553157824626458
2022-04-25 18:20:00,38515.57,38556.94,38505.8,38513.51,464344.46184689,12.052303993949604
2022-04-25 18:25:00,38513.51,38523.26,38481.41,38507.96,1041268.44977168,27.045129099342674
2022-04-25 18:30:00,38507.96,38514.08,38467.53,38478.73,318487.68361508,8.273816028141425
2022-04-25 18:35:00,38478.73,38507.13,38454.56,38456.83,401571.05928813,10.43849440094621
2022-04-25 18:40:00,38456.83,38501.52,38450.35,38472.4,190791.47204944,4.957957522136364
2022-04-25 18:45:00,38472.4,38515.76,38472.4,38507.84,549522.00674362,14.273216847306202
2022-04-25 18:50:00,38509.06,38513.26,38476.43,38488.35,257548.09313318,6.690210102262652
2022-04-25 18:55:00,38488.35,38492.96,38393.16,38435.42,2069216.32008129,53.83136055188326
2022-04-25 19:00:00,38430.21,38446.35,38405.09,38440.8,908632.6198518,23.641444116425745
2022-04-25 19:05:00,38440.8,38450.27,38418.74,38437.44,386058.0372515574,10.044517183151525
2022-04-25 19:10:00,38443.42,38467.07,38358.81,38388.01,2529957.34091668,65.90304065040735
2022-04-25 19:15:00,38388.02,38427.55,38343.06,38391.74,1719775.8538641,44.794440879298165
2022-04-25 19:20:00,38391.74,38946.78,38391.74,38917.35,8709986.44076547,224.84213386012786
2022-04-25 19:25:00,38914.46,38950.0,38579.3,38676.75,6490320.83085071,167.56630839908377
2022-04-25 19:30:00,38676.75,38800.07,38666.32,38688.72,3066078.43663816,79.16564168769288
2022-04-25 19:35:00,38691.48,38785.71,38675.25,38709.44,1050833.1935899744,27.128039658916418
2022-04-25 19:40:00,38709.45,38781.12,38685.53,38775.12,1426140.3540601758,36.821969703727426
2022-04-25 19:45:00,38775.11,38927.49,38725.9,38863.61,2448078.122481533,63.03230875223763
2022-04-25 19:50:00,38863.62,38882.39,38796.58,38813.07,977524.1302576073,25.167863185011335
2022-04-25 19:55:00,38813.07,38837.63,38769.79,38833.8,1056080.035958594,27.216627410975757
2022-04-25 20:00:00,38833.8,38854.4,38790.3,38804.4,1549237.5471761266,39.90641334204184
2022-04-25 20:05:00,38804.41,38804.41,38766.79,38778.63,1026936.2826544398,26.477939925881255
2022-04-25 20:10:00,38781.22,38819.27,38743.04,38787.75,2155226.838295774,55.565589203900466
2022-04-25 20:15:00,38787.75,38889.7,38778.46,38886.62,1447194.2945718595,37.26360418065827
2022-04-25 20:20:00,38886.61,39006.94,38847.65,38949.3,2816326.691337947,72.369001061611
2022-04-25 20:25:00,38949.3,38968.68,38887.23,38961.6,1913195.9353186504,49.14167682035596
2022-04-25 20:30:00,38962.69,38984.24,38909.88,38932.51,3681204.12436159,94.52844783325592
2022-04-25 20:35:00,38932.51,38943.62,38881.23,38917.61,1894645.6079797451,48.68547800393109
2022-04-25 20:40:00,38918.75,38934.16,38865.31,38868.44,1812181.0959153802,46.57937316609757
2022-04-25 20:45:00,38868.44,38875.41,38806.6,38820.73,1302019.896589365,33.526750748056216
2022-04-25 20:50:00,38823.33,38841.65,38785.71,38801.97,1317324.4214560813,33.94191820563538
2022-04-25 20:55:00,38801.98,38833.08,38799.78,38805.04,1015039.63428574,26.150687551597866
2022-04-25 21:00:00,38805.04,38805.04,38737.93,38737.93,995290.30423885,25.664926980390877
2022-04-25 21:05:00,38737.93,38785.7,38691.0,38755.64,1629575.8405583587,42.046610007874186
2022-04-25 21:10:00,38755.65,38818.74,38755.65,38808.19,782615.78247915,20.174389957013958
2022-04-25 21:15:00,38808.18,38818.75,38779.68,38795.63,540757.05476644,13.938048695382353
2022-04-25 21:20:00,38795.63,38838.07,38795.63,38811.88,1078278.2187375694,27.777910928595862
2022-04-25 21:25:00,38811.87,38828.11,38778.19,38799.28,849111.12739817,21.88570453827728
2022-04-25 21:30:00,38799.28,38805.88,38627.76,38706.12,3611281.7340768985,93.30715933948734
2022-04-25 21:35:00,38706.12,39297.83,38706.12,39064.45,17529146.67537568,448.20419646433294
2022-04-25 21:40:00,39062.69,39165.52,38944.89,38947.54,4121866.7592997123,105.45496020897039
2022-04-25 21:45:00,38947.55,38979.25,38772.41,38889.94,6572126.368097538,169.0603646685415
2022-04-25 21:50:00,38889.93,38999.99,38720.93,38798.3,6447478.716890431,165.96959281327025
2022-04-25 21:55:00,38798.3,38876.99,38722.25,38732.76,2547553.397427325,65.6634657607455
2022-04-25 22:00:00,38732.77,38769.11,38663.38,38723.48,3625245.31568451,93.63431512565055
2022-04-25 22:05:00,38726.28,38859.35,38683.09,38852.31,2270788.6087739295,58.55567633953374
2022-04-25 22:10:00,38852.3,38901.54,38715.01,38763.16,3116045.8951263125,80.29183072191205
2022-04-25 22:15:00,38763.17,38785.7,38702.51,38759.69,1594388.44463582,41.16032792378363
2022-04-25 22:20:00,38759.69,38844.28,38626.53,38826.72,3427136.725447264,88.54680971880452
